t_sec,iter,Fx_1,Fy_1,Fz_1,Mx_1,My_1,Mz_1
1.452163,1884,0.012894,-0.009791,-0.03007,2.7e-05,8.2e-05,0.000259
1.45316,1885,0.003894,0.006209,-0.02507,-3e-06,-1.8e-05,-6.1e-05
1.454149,1886,-0.020106,0.008209,-0.03307,4.7e-05,-0.000128,-0.000421
1.455101,1887,0.011894,0.010209,-0.06807,-4.3e-05,-2.8e-05,-0.000311
1.45581,1888,-0.002106,0.007209,-0.04307,-3e-06,-4.8e-05,-0.000401
1.456595,1889,-0.002106,0.007209,-0.04307,-3e-06,-4.8e-05,-0.000401
1.457306,1890,0.002894,-0.000791,-0.05807,-3e-06,1.2e-05,-0.000611
1.458031,1891,0.006894,-0.019791,-0.04507,-3.3e-05,-4.8e-05,-0.000191
1.458766,1892,-0.009106,0.016209,-0.01307,-3e-06,-9.8e-05,4.9e-05
1.459491,1893,-0.009106,0.016209,-0.01307,-3e-06,-9.8e-05,4.9e-05
1.460221,1894,0.018894,0.005209,-0.02607,-4.3e-05,0.000112,0.000199
1.460959,1895,0.007894,0.008209,-0.02707,-3.3e-05,-1.8e-05,-0.000171
1.461692,1896,0.001894,0.003209,-0.01207,2.7e-05,5.2e-05,-0.000691
1.462447,1897,0.001894,0.003209,-0.01207,2.7e-05,5.2e-05,-0.000691
1.463158,1898,-0.006106,0.001209,-0.10107,0.000117,-1.8e-05,-0.000771
1.463892,1899,-0.001106,0.004209,-0.05107,-3.3e-05,6.2e-05,-0.000101
1.464627,1900,-0.000106,-0.008791,-0.03907,-6.3e-05,7.2e-05,0.000189
1.465369,1901,-0.000106,-0.008791,-0.03907,-6.3e-05,7.2e-05,0.000189
1.466109,1902,0.013894,-0.004791,-0.07307,-0.000153,6.2e-05,-2.1e-05
1.46684,1903,-0.002106,0.003209,-0.05007,1.7e-05,9.2e-05,0.000199
1.46758,1904,-0.000106,0.000209,-0.05307,-0.000163,8.2e-05,0.000169
1.468313,1905,-0.000106,0.000209,-0.05307,-0.000163,8.2e-05,0.000169
1.469052,1906,-0.010106,0.007209,-0.07507,-4.3e-05,2e-06,-6.1e-05
1.46979,1907,-0.005106,0.005209,-0.05807,-5.3e-05,-2.8e-05,8.9e-05
1.470535,1908,-0.005106,0.005209,-0.05807,-5.3e-05,-2.8e-05,8.9e-05
1.471293,1909,-0.015106,0.025209,-0.06207,3.7e-05,-0.000238,-0.000311
1.472014,1910,-0.005106,0.016209,-0.07707,-1.3e-05,-6.8e-05,-0.000331
1.472757,1911,0.001894,0.009209,-0.04907,-6.3e-05,-5.8e-05,0.000339
1.473503,1912,0.001894,0.009209,-0.04907,-6.3e-05,-5.8e-05,0.000339
1.474229,1913,0.008894,0.005209,-0.03707,7e-06,-0.000128,0.000559
1.474965,1914,-0.008106,0.005209,-0.10407,-0.000153,-0.000198,0.000689
1.475707,1915,0.004894,0.011209,-0.06607,-0.000103,2e-06,0.000259
1.476481,1916,0.004894,0.011209,-0.06607,-0.000103,2e-06,0.000259
1.477434,1917,-0.011106,0.025209,-0.06307,-0.000163,-7.8e-05,0.000169
1.478413,1918,-0.011106,0.004209,-0.06107,3.7e-05,-0.000108,-0.000291
1.479151,1919,-0.009106,-0.003791,-0.04707,4.7e-05,-6.8e-05,-0.000411
1.480317,1920,-0.020106,0.006209,-0.04507,-5.3e-05,-2.8e-05,-0.000271
1.481433,1921,-0.009106,0.010209,-0.04607,-9.3e-05,2e-06,-1.1e-05
1.482408,1922,-0.020106,0.003209,-0.06407,2.7e-05,5.2e-05,0.000209
1.483395,1923,-0.001106,0.010209,-0.03407,-4.3e-05,0.000192,-0.000291
1.484452,1924,-0.021106,-0.004791,-0.06907,1.7e-05,-4.8e-05,-0.000371
1.485397,1925,-0.004106,0.024209,-0.06307,-8.3e-05,2e-06,-0.000281
1.486106,1926,0.000894,0.002209,-0.02407,2.7e-05,-4.8e-05,0.000129
1.486845,1927,0.000894,0.003209,-0.05007,1.7e-05,-1.8e-05,3.9e-05
1.487576,1928,0.012894,-0.002791,-0.03007,-0.000103,-1.8e-05,-9.1e-05
1.488314,1929,0.012894,-0.002791,-0.03007,-0.000103,-1.8e-05,-9.1e-05
1.48905,1930,-0.010106,0.001209,-0.09007,-9.3e-05,-3.8e-05,7.9e-05
1.489795,1931,-0.004106,0.009209,-0.04107,-5.3e-05,-0.000108,-0.000561
1.490535,1932,-0.004106,0.009209,-0.04107,-5.3e-05,-0.000108,-0.000561
1.491279,1933,-0.002106,0.013209,-0.04107,-9.3e-05,-0.000108,-0.000691
1.492001,1934,0.008894,0.003209,-0.04607,1.7e-05,-1.8e-05,-0.000391
1.492747,1935,-0.019106,0.000209,-0.06807,-3.3e-05,-6.8e-05,-0.000211
1.493508,1936,-0.019106,0.000209,-0.06807,-3.3e-05,-6.8e-05,-0.000211
1.494222,1937,-0.006106,0.018209,-0.05307,-7.3e-05,-0.000188,-0.000291
1.494952,1938,0.012894,0.020209,-0.05307,2.7e-05,2.2e-05,0.000169
1.495684,1939,-0.011106,-0.030791,-0.05207,8.7e-05,2e-06,0.000589
1.496439,1940,-0.011106,-0.030791,-0.05207,8.7e-05,2e-06,0.000589
1.497402,1941,-0.019106,0.025209,-0.07607,-2.3e-05,-5.8e-05,0.000349
1.498135,1942,-0.000106,-0.004791,-0.06307,-3e-06,1.2e-05,0.000229
1.498855,1943,-0.007106,-0.001791,-0.05607,6.7e-05,-0.000108,-8.1e-05
1.499587,1944,-0.008106,0.007209,-0.07407,-0.000153,-0.000108,2.9e-05
1.500319,1945,-0.008106,0.007209,-0.07407,-0.000153,-0.000108,2.9e-05
1.501044,1946,-0.000106,0.010209,-0.04307,-8.3e-05,2e-06,0.000369
1.501779,1947,-0.000106,0.017209,-0.03007,-7.3e-05,-6.8e-05,0.000419
1.502517,1948,-0.000106,0.017209,-0.03007,-7.3e-05,-6.8e-05,0.000419
1.503244,1949,-0.003106,0.006209,-0.07007,-2.3e-05,-2.8e-05,0.000349
1.503971,1950,-0.013106,-0.013791,-0.08107,-4.3e-05,-0.000188,5.9e-05
1.504708,1951,-0.004106,0.018209,-0.07407,-9.3e-05,2e-06,-0.000371
1.505438,1952,-0.004106,0.018209,-0.07407,-9.3e-05,2e-06,-0.000371
1.506203,1953,-0.000106,0.007209,-0.08707,-5.3e-05,-6.8e-05,-0.000101
1.506916,1954,-0.007106,-0.003791,-0.07307,7e-06,-4.8e-05,-4.1e-05
1.507656,1955,0.008894,-0.004791,-0.04807,-9.3e-05,-9.8e-05,-0.000631
1.508379,1956,0.008894,-0.004791,-0.04807,-9.3e-05,-9.8e-05,-0.000631
1.509107,1957,-0.005106,-0.003791,-0.01607,7.7e-05,-0.000128,7.9e-05
1.509837,1958,0.004894,0.008209,-0.04607,-0.000203,-8e-06,-0.000291
1.510569,1959,0.001894,0.012209,-0.05307,-0.000133,7.2e-05,5.9e-05
1.511305,1960,0.001894,0.012209,-0.05307,-0.000133,7.2e-05,5.9e-05
1.512044,1961,-0.003106,0.019209,-0.02707,-0.000133,4.2e-05,-0.000501
1.512781,1962,-0.009106,0.018209,-0.07207,-0.000163,-0.000188,0.000199
1.513591,1963,0.004894,0.009209,-0.07607,2.7e-05,2.2e-05,0.000109
1.51427,1964,0.004894,0.009209,-0.07607,2.7e-05,2.2e-05,0.000109
1.515,1965,0.009894,0.029209,-0.04807,4.7e-05,-8e-06,1.9e-05
1.515733,1966,-0.004106,0.011209,-0.05907,7e-06,-5.8e-05,0.000379
1.516469,1967,-0.004106,0.011209,-0.05907,7e-06,-5.8e-05,0.000379
1.517201,1968,-0.009106,0.013209,-0.06907,-0.000133,3.2e-05,-0.000211
1.517938,1969,-0.008106,-0.012791,-0.11607,-5.3e-05,-0.000118,0.000219
1.518678,1970,-0.007106,-0.019791,-0.11307,6.7e-05,-0.000148,-0.000371
1.519407,1971,-0.007106,-0.019791,-0.11307,6.7e-05,-0.000148,-0.000371
1.520141,1972,0.002894,-0.014791,-0.07707,2.7e-05,-7.8e-05,-0.000331
1.52088,1973,0.001894,-0.009791,-0.09907,-6.3e-05,3.2e-05,-0.000131
1.521623,1974,0.005894,0.009209,-0.10507,-0.000103,-0.000128,3.9e-05
1.522333,1975,0.005894,0.009209,-0.10507,-0.000103,-0.000128,3.9e-05
1.52311,1976,0.012894,0.015209,-0.07007,-0.000133,-0.000128,-0.000141
1.523833,1977,0.009894,0.002209,-0.03007,-0.000103,-2.8e-05,-0.000591
1.524577,1978,0.009894,0.024209,-0.06007,-5.3e-05,9.2e-05,-0.000581
1.525314,1979,0.009894,0.024209,-0.06007,-5.3e-05,9.2e-05,-0.000581
1.526048,1980,0.002894,0.002209,-0.07507,-3.3e-05,-4.8e-05,-0.000311
1.526777,1981,-0.006106,0.000209,-0.08607,-7.3e-05,-0.000158,-0.000491
1.527528,1982,-0.006106,0.000209,-0.08607,-7.3e-05,-0.000158,-0.000491
1.528246,1983,-0.002106,0.021209,-0.08207,-4.3e-05,1.2e-05,-0.000281
1.528974,1984,0.005894,0.011209,-0.08307,-6.3e-05,3.2e-05,-0.000481
1.529709,1985,-0.001106,0.016209,-0.10407,7e-06,4.2e-05,-0.000261
1.530444,1986,-0.001106,0.016209,-0.10407,7e-06,4.2e-05,-0.000261
1.531185,1987,-0.004106,0.010209,-0.08007,-9.3e-05,-5.8e-05,-6.1e-05
1.532172,1988,-0.002106,-0.009791,-0.10107,-3e-06,-4.8e-05,-6.1e-05
1.53321,1989,0.002894,0.007209,-0.04007,-0.000163,2e-06,0.000179
1.534138,1990,-0.004106,0.001209,-0.07207,-0.000143,-0.000148,0.000749
1.534869,1991,-0.007106,0.013209,-0.07007,-2.3e-05,-6.8e-05,0.000239
1.535603,1992,-0.018106,0.003209,-0.05307,-8.3e-05,-9.8e-05,0.000209
1.536336,1993,-0.018106,0.003209,-0.05307,-8.3e-05,-9.8e-05,0.000209
1.537071,1994,-0.011106,0.005209,-0.07307,-4.3e-05,-0.000118,0.000659
1.537804,1995,-0.006106,0.007209,-0.09607,-3e-06,-4.8e-05,0.000489
1.538541,1996,-0.006106,0.007209,-0.09607,-3e-06,-4.8e-05,0.000489
1.539305,1997,-0.023106,-0.012791,-0.07607,-9.3e-05,-6.8e-05,-3.1e-05
1.540021,1998,-0.019106,-0.008791,-0.10907,-3e-06,-7.8e-05,5.9e-05
1.540756,1999,-0.014106,-0.011791,-0.10507,1.7e-05,-7.8e-05,-0.000191
1.541485,2000,-0.014106,-0.011791,-0.10507,1.7e-05,-7.8e-05,-0.000191
1.542224,2001,0.000894,0.013209,-0.06207,-1.3e-05,9.2e-05,0.000399
1.54296,2002,-0.005106,-0.001791,-0.07707,2.7e-05,-6.8e-05,5.9e-05
1.543695,2003,-0.006106,0.006209,-0.06307,-4.3e-05,-9.8e-05,-0.000411
1.544422,2004,-0.006106,0.006209,-0.06307,-4.3e-05,-9.8e-05,-0.000411
1.545151,2005,-0.002106,0.002209,-0.08507,-5.3e-05,-4.8e-05,0.000149
1.545887,2006,0.000894,0.014209,-0.08307,3.7e-05,1.2e-05,-0.000271
1.546618,2007,-0.021106,0.009209,-0.05107,-0.000163,-0.000178,1.9e-05
1.547345,2008,-0.021106,0.009209,-0.05107,-0.000163,-0.000178,1.9e-05
1.548083,2009,-0.003106,0.014209,-0.07507,-5.3e-05,9.2e-05,0.000369
1.548819,2010,0.017894,0.005209,-0.08507,-0.000143,2e-06,0.000439
1.549558,2011,0.018894,-0.017791,-0.09707,0.000147,8.2e-05,9e-06
1.5503,2012,0.018894,-0.017791,-0.09707,0.000147,8.2e-05,9e-06
1.551038,2013,-0.012106,0.011209,-0.10007,-1.3e-05,-0.000118,-9.1e-05
1.551772,2014,0.008894,-0.011791,-0.08407,-7.3e-05,8.2e-05,-7.1e-05
1.552513,2015,0.008894,-0.011791,-0.08407,-7.3e-05,8.2e-05,-7.1e-05
1.55325,2016,-0.009106,-0.010791,-0.10607,-0.000113,-5.8e-05,-0.000131
1.554235,2017,-0.002106,0.022209,-0.07407,7e-06,6.2e-05,-0.000301
1.554978,2018,-0.001106,-0.002791,-0.08407,1.7e-05,4.2e-05,-0.000201
1.555697,2019,-0.022106,0.009209,-0.07907,-7.3e-05,-0.000168,-1.1e-05
1.556424,2020,-0.022106,0.009209,-0.07907,-7.3e-05,-0.000168,-1.1e-05
1.557135,2021,-0.009106,-0.004791,-0.04907,-1.3e-05,-4.8e-05,6.9e-05
1.557865,2022,0.017894,-0.000791,-0.06207,-7.3e-05,7.2e-05,7.9e-05
1.558603,2023,0.023894,0.009209,-0.10107,-4.3e-05,0.000122,0.000459
1.559329,2024,0.023894,0.009209,-0.10107,-4.3e-05,0.000122,0.000459
1.560069,2025,0.012894,0.007209,-0.07507,-0.000123,5.2e-05,0.000589
1.560806,2026,0.011894,0.000209,-0.08207,-0.000103,0.000142,0.000859
1.561558,2027,-0.005106,0.021209,-0.06407,-0.000103,1.2e-05,-0.000291
1.56227,2028,-0.005106,0.021209,-0.06407,-0.000103,1.2e-05,-0.000291
1.563001,2029,0.017894,-0.000791,-0.08807,-6.3e-05,2.2e-05,0.000689
1.563737,2030,-0.005106,-0.005791,-0.11007,-0.000113,-4.8e-05,0.000769
1.564471,2031,-0.005106,-0.005791,-0.11007,-0.000113,-4.8e-05,0.000769
1.565204,2032,0.000894,-0.002791,-0.06007,1.7e-05,2.2e-05,0.000269
1.565951,2033,-0.008106,-0.019791,-0.08707,-5.3e-05,2e-06,-0.000111
1.566694,2034,-0.006106,0.008209,-0.10307,-3.3e-05,-3.8e-05,0.000149
1.567414,2035,-0.006106,0.008209,-0.10307,-3.3e-05,-3.8e-05,0.000149
1.568149,2036,-0.005106,0.012209,-0.08307,-0.000153,-1.8e-05,0.000149
1.568883,2037,0.014894,-0.006791,-0.09307,-8.3e-05,4.2e-05,0.000269
1.569619,2038,-0.004106,0.009209,-0.06807,-6.3e-05,-5.8e-05,0.000149
1.570417,2039,-0.004106,0.009209,-0.06807,-6.3e-05,-5.8e-05,0.000149
1.571131,2040,-0.006106,0.017209,-0.09607,-4.3e-05,2e-06,-0.000171
1.572118,2041,0.000894,0.019209,-0.06207,-3e-06,-8e-06,-0.000151
1.572857,2042,-0.007106,0.036209,-0.02707,-0.000133,-0.000108,3.9e-05
1.573584,2043,0.000894,0.029209,-0.07007,-0.000203,3.2e-05,0.000219
1.574365,2044,0.000894,0.029209,-0.07007,-0.000203,3.2e-05,0.000219
1.575036,2045,0.001894,0.029209,-0.07307,-0.000133,-8.8e-05,0.000179
1.575776,2046,0.007894,0.004209,-0.04007,-0.000153,-2.8e-05,5.9e-05
1.576496,2047,0.007894,0.004209,-0.04007,-0.000153,-2.8e-05,5.9e-05
1.577225,2048,0.005894,0.002209,-0.06507,-0.000153,-5.8e-05,9.9e-05
1.578012,2049,0.007894,0.011209,-0.07407,-6.3e-05,-3.8e-05,-0.000141
1.57872,2050,-0.007106,0.014209,-0.07007,-8.3e-05,-2.8e-05,-2.1e-05
1.579449,2051,-0.007106,0.014209,-0.07007,-8.3e-05,-2.8e-05,-2.1e-05
1.580202,2052,-0.010106,0.006209,-0.10007,7.7e-05,-9.8e-05,-0.000111
1.581187,2053,0.003894,0.009209,-0.09707,4.7e-05,9.2e-05,5.9e-05
1.582165,2054,-0.001106,0.011209,-0.10307,-0.000203,-4.8e-05,-0.000421
1.583141,2055,0.015894,0.003209,-0.10607,-4.3e-05,-5.8e-05,0.000289
1.583874,2056,-0.004106,-0.005791,-0.12307,7.7e-05,5.2e-05,6.9e-05
1.584614,2057,-0.001106,-0.000791,-0.10807,-2.3e-05,3.2e-05,0.000359
1.585343,2058,-0.001106,-0.000791,-0.10807,-2.3e-05,3.2e-05,0.000359
1.586064,2059,-0.005106,-0.004791,-0.12307,-1.3e-05,-5.8e-05,-0.000161
1.586794,2060,0.000894,0.013209,-0.08707,-4.3e-05,2.2e-05,-0.000261
1.587549,2061,0.001894,-0.012791,-0.12507,4.7e-05,7.2e-05,0.000389
1.588251,2062,0.001894,-0.012791,-0.12507,4.7e-05,7.2e-05,0.000389
1.588982,2063,-0.001106,0.019209,-0.12407,-0.000133,-5.8e-05,-0.000591
1.589718,2064,-0.004106,0.018209,-0.11507,-3.3e-05,-4.8e-05,-0.000201
1.590454,2065,-0.004106,0.018209,-0.11507,-3.3e-05,-4.8e-05,-0.000201
1.591243,2066,-0.001106,0.034209,-0.11007,-0.000173,9.2e-05,0.000169
1.591957,2067,-0.011106,0.004209,-0.05707,-6.3e-05,-1.8e-05,0.000239
1.59269,2068,0.013894,-0.000791,-0.09207,-9.3e-05,9.2e-05,-0.000111
1.593434,2069,0.013894,-0.000791,-0.09207,-9.3e-05,9.2e-05,-0.000111
1.594166,2070,-0.004106,-0.004791,-0.10407,-2.3e-05,-0.000138,-6.1e-05
1.595148,2071,-0.028106,0.009209,-0.11107,-0.000173,-0.000268,-2.1e-05
1.596155,2072,-0.026106,0.017209,-0.12807,-6.3e-05,-0.000128,-4.1e-05
1.597099,2073,-0.013106,0.012209,-0.10507,-0.000113,-7.8e-05,0.000349
1.59784,2074,-0.025106,-0.008791,-0.09807,7e-06,-0.000198,-0.000461
1.598553,2075,-0.002106,0.002209,-0.06507,-2.3e-05,2.2e-05,-0.000151
1.599288,2076,-0.002106,0.002209,-0.06507,-2.3e-05,2.2e-05,-0.000151
1.600019,2077,0.000894,-0.018791,-0.06207,3.7e-05,3.2e-05,-0.000281
1.600777,2078,0.010894,-0.001791,-0.07407,-1.3e-05,-8e-06,-0.000141
1.601519,2079,0.010894,-0.001791,-0.07407,-1.3e-05,-8e-06,-0.000141
1.602264,2080,-0.001106,0.018209,-0.09107,-8.3e-05,3.2e-05,-0.000271
1.603001,2081,0.001894,0.026209,-0.10707,-0.000113,7.2e-05,0.000199
1.603731,2082,-0.014106,0.015209,-0.07807,-6.3e-05,5.2e-05,-0.000141
1.604468,2083,-0.014106,0.015209,-0.07807,-6.3e-05,5.2e-05,-0.000141
1.605196,2084,0.004894,-0.006791,-0.11007,-6.3e-05,7.2e-05,4.9e-05
1.606207,2085,0.005894,0.008209,-0.09707,-0.000213,-8e-06,0.000129
1.607171,2086,0.005894,0.016209,-0.09807,-0.000153,1.2e-05,2.9e-05
1.608138,2087,-0.009106,0.002209,-0.05407,-6.3e-05,-5.8e-05,-0.000351
1.608867,2088,-0.001106,-0.007791,-0.08407,-0.000123,-8e-06,-0.000591
1.609596,2089,0.012894,-0.026791,-0.09407,-4.3e-05,5.2e-05,0.000119
1.610324,2090,0.012894,-0.026791,-0.09407,-4.3e-05,5.2e-05,0.000119
1.611059,2091,0.010894,0.003209,-0.08507,-3.3e-05,-1.8e-05,0.000709
1.611797,2092,-0.010106,-0.012791,-0.11607,8.7e-05,-0.000178,0.000389
1.612541,2093,-0.010106,-0.012791,-0.11607,8.7e-05,-0.000178,0.000389
1.613277,2094,-0.023106,-0.008791,-0.13507,-3.3e-05,-3.8e-05,-0.000161
1.613993,2095,-0.002106,-0.015791,-0.10507,-6.3e-05,-1.8e-05,0.000399
1.614726,2096,-0.003106,0.017209,-0.08407,-0.000143,-0.000128,0.000129
1.615463,2097,-0.003106,0.017209,-0.08407,-0.000143,-0.000128,0.000129
1.616197,2098,-0.012106,0.033209,-0.08307,-8.3e-05,1.2e-05,0.000179
1.616934,2099,-0.003106,-0.016791,-0.10807,-1.3e-05,5.2e-05,0.000829
1.617672,2100,-0.009106,0.003209,-0.10907,-9.3e-05,2.2e-05,0.000599
1.618425,2101,-0.009106,0.003209,-0.10907,-9.3e-05,2.2e-05,0.000599
1.619142,2102,-0.012106,0.009209,-0.09207,-7.3e-05,-0.000158,-0.000201
1.619878,2103,-0.002106,0.006209,-0.09007,7.7e-05,-9.8e-05,0.000359
1.620613,2104,0.017894,0.015209,-0.06607,-0.000103,-6.8e-05,0.000429
1.621352,2105,0.017894,0.015209,-0.06607,-0.000103,-6.8e-05,0.000429
1.6221,2106,0.003894,0.014209,-0.06207,-0.000133,-8.8e-05,-1.1e-05
1.622833,2107,0.025123,-0.020043,-0.021621,0.000111,0.000167,8e-06
1.623571,2108,0.008123,0.018957,-0.042621,1e-06,0.000167,-5.2e-05
1.624355,2109,0.008123,0.018957,-0.042621,1e-06,0.000167,-5.2e-05
1.625271,2110,0.014123,0.015957,-0.015621,0.000111,0.000107,0.000328
1.626039,2111,0.010123,0.003957,-0.038621,-6.9e-05,1.7e-05,0.000358
1.626754,2112,-0.003877,-0.005043,-0.024621,6.1e-05,-3.3e-05,-4.2e-05
1.627485,2113,-0.003877,-0.005043,-0.024621,6.1e-05,-3.3e-05,-4.2e-05
1.628213,2114,0.008123,0.001957,-0.015621,3.1e-05,9.7e-05,-0.000152
1.628952,2115,-0.007877,-0.014043,-0.022621,0.000121,3.7e-05,0.000518
1.629686,2116,0.006123,0.004957,-0.026621,0.000121,7.7e-05,0.000878
1.630439,2117,0.006123,0.004957,-0.026621,0.000121,7.7e-05,0.000878
1.631151,2118,0.014123,0.018957,-0.076621,1.1e-05,5.7e-05,-5.2e-05
1.631896,2119,-0.003877,0.004957,-0.032621,-9e-06,8.7e-05,-0.000662
1.632631,2120,0.006123,0.019957,-0.014621,-2.9e-05,5.7e-05,-0.000332
1.63337,2121,0.006123,0.019957,-0.014621,-2.9e-05,5.7e-05,-0.000332
1.634075,2122,0.002123,0.037957,-0.037621,-0.000129,-3e-06,0.000428
1.634808,2123,-0.002877,-0.018043,-0.072621,3.1e-05,-0.000163,8.8e-05
1.635547,2124,0.014123,-0.008043,-0.037621,8.1e-05,5.7e-05,-0.000272
1.636337,2125,0.014123,-0.008043,-0.037621,8.1e-05,5.7e-05,-0.000272
1.637053,2126,-0.008877,0.009957,-0.042621,2.1e-05,7e-06,4.8e-05
1.637781,2127,-0.006877,-4.3e-05,-0.088621,1.1e-05,-3e-06,8.8e-05
1.638509,2128,-0.006877,-4.3e-05,-0.088621,1.1e-05,-3e-06,8.8e-05
1.639252,2129,-0.004877,-0.006043,-0.014621,-0.000109,3.7e-05,-0.000332
1.639985,2130,0.003123,0.006957,-0.026621,-5.9e-05,-4.3e-05,-0.000132
1.640729,2131,0.006123,-4.3e-05,-0.062621,2.1e-05,4.7e-05,-0.000332
1.641486,2132,0.006123,-4.3e-05,-0.062621,2.1e-05,4.7e-05,-0.000332
1.642189,2133,-0.003877,-0.008043,-0.024621,-3.9e-05,1.7e-05,-0.000422
1.643163,2134,0.011123,0.011957,-0.041621,-0.000169,-1.3e-05,-2e-06
1.64414,2135,-0.004877,0.003957,-0.024621,-9.9e-05,-0.000103,0.000398
1.644872,2136,-0.002877,-0.003043,-0.020621,-0.000119,-5.3e-05,-0.000242
1.645598,2137,-0.005877,0.004957,-0.062621,-0.000249,-5.3e-05,0.000178
1.646331,2138,-0.005877,0.004957,-0.062621,-0.000249,-5.3e-05,0.000178
1.647066,2139,0.005123,0.022957,-0.002621,1.1e-05,-1.3e-05,0.000118
1.647799,2140,0.020123,0.011957,-0.000621,0.000141,0.000197,-0.000222
1.648544,2141,0.011123,0.006957,-0.009621,-2.9e-05,-1.3e-05,0.000388
1.64928,2142,0.011123,0.006957,-0.009621,-2.9e-05,-1.3e-05,0.000388
1.650019,2143,-0.003877,-0.003043,-0.049621,-7.9e-05,-0.000133,5.8e-05
1.650749,2144,-0.013877,-0.009043,-0.053621,6.1e-05,-9.3e-05,0.000418
1.651492,2145,-0.013877,-0.009043,-0.053621,6.1e-05,-9.3e-05,0.000418
1.652228,2146,0.000123,0.000957,-0.084621,4.1e-05,3.7e-05,-7.2e-05
1.652963,2147,0.020123,0.032957,-0.022621,-8.9e-05,7e-06,0.000138
1.653704,2148,0.004123,0.016957,-0.034621,1e-06,-3.3e-05,-0.000302
1.654444,2149,0.004123,0.016957,-0.034621,1e-06,-3.3e-05,-0.000302
1.655181,2150,0.004123,-0.005043,-0.047621,5.1e-05,7.7e-05,0.000188
1.656174,2151,-0.004877,0.017957,-0.029621,-9e-06,-0.000123,0.000168
1.657158,2152,-0.001877,0.014957,-0.020621,1.1e-05,7e-06,0.000668
1.658136,2153,-0.005877,0.028957,-0.049621,-0.000129,-1.3e-05,-0.000142
1.659108,2154,0.011123,0.013957,-0.044621,1e-06,7.7e-05,-0.000122
1.659839,2155,-0.004877,-0.005043,-0.042621,-2.9e-05,-5.3e-05,-9.2e-05
1.660565,2156,0.015123,0.015957,-0.067621,-0.000199,8.7e-05,0.000348
1.661305,2157,0.015123,0.015957,-0.067621,-0.000199,8.7e-05,0.000348
1.662035,2158,0.014123,0.001957,-0.026621,3.1e-05,-0.000123,0.000208
1.662777,2159,-0.004877,-0.001043,-0.058621,-0.000109,1.7e-05,0.000298
1.663521,2160,-0.004877,-0.001043,-0.058621,-0.000109,1.7e-05,0.000298
1.664265,2161,0.000123,-0.004043,-0.018621,-1.9e-05,3.7e-05,0.000278
1.665249,2162,-0.009877,-0.002043,-0.038621,7.1e-05,7e-06,-2e-06
1.665938,2163,0.009123,0.029957,-0.041621,-0.000169,9.7e-05,0.000418
1.666669,2164,0.008123,0.027957,-0.065621,-2.9e-05,-1.3e-05,0.000238
1.667406,2165,0.008123,0.027957,-0.065621,-2.9e-05,-1.3e-05,0.000238
1.668138,2166,0.004123,0.030957,-0.052621,-0.000179,-6.3e-05,0.000398
1.668903,2167,0.003123,0.000957,-0.024621,5.1e-05,-2.3e-05,0.000428
1.669612,2168,0.013123,-4.3e-05,-0.011621,0.000161,0.000117,-4.2e-05
1.670347,2169,0.013123,-4.3e-05,-0.011621,0.000161,0.000117,-4.2e-05
1.671102,2170,0.007123,0.006957,-0.067621,1.1e-05,3.7e-05,8.8e-05
1.671827,2171,0.008123,0.018957,-0.066621,-0.000239,9.7e-05,0.000458
1.672587,2172,-0.010877,0.022957,-0.063621,-9.9e-05,-0.000113,0.000118
1.673334,2173,-0.010877,0.022957,-0.063621,-9.9e-05,-0.000113,0.000118
1.674152,2174,-0.005877,0.025957,-0.038621,-4.9e-05,-0.000103,0.000478
1.67513,2175,-0.001877,-0.008043,-0.051621,-9e-06,2.7e-05,-6.2e-05
1.676102,2176,-0.004877,-0.007043,-0.057621,8.1e-05,-0.000163,-0.000152
1.67708,2177,0.012123,0.011957,-0.010621,-2.9e-05,-7.3e-05,0.000438
1.678076,2178,-0.000877,-0.002043,-0.061621,5.1e-05,-9.3e-05,0.000428
1.679067,2179,0.000123,0.006957,-0.032621,-0.000129,-0.000123,0.000608
1.680064,2180,0.006123,0.007957,-0.044621,-9.9e-05,4.7e-05,0.000478
1.681106,2181,0.009123,-0.013043,-0.052621,0.000131,0.000117,4.8e-05
1.682086,2182,0.025123,0.006957,-0.055621,-3.9e-05,0.000167,-0.000122
1.683063,2183,0.014123,-0.004043,-0.046621,-4.9e-05,2.7e-05,-0.000282
1.684015,2184,0.007123,-0.002043,-0.045621,6.1e-05,7e-06,-7.2e-05
1.684749,2185,0.015123,0.014957,-0.016621,5.1e-05,3.7e-05,-0.000232
1.685487,2186,0.015123,0.014957,-0.016621,5.1e-05,3.7e-05,-0.000232
1.686237,2187,0.002123,-0.017043,-0.070621,1.1e-05,1.7e-05,-6.2e-05
1.687213,2188,0.008123,-0.012043,-0.081621,1e-06,-1.3e-05,-0.000702
1.688204,2189,0.008123,0.014957,-0.015621,-0.000149,-5.3e-05,-0.000482
1.689267,2190,0.003123,0.005957,-0.022621,-2.9e-05,0.000117,-0.000872
1.690181,2191,0.001123,0.001957,-0.041621,-5.9e-05,-5.3e-05,-0.000332
1.691164,2192,-0.008877,0.006957,-0.039621,-4.9e-05,-7.3e-05,-6.2e-05
1.692314,2193,0.009123,-4.3e-05,-0.053621,7.1e-05,0.000167,8e-06
1.6933,2194,-0.002877,-4.3e-05,-0.073621,0.000131,0.000127,-0.000102
